id,system_id,"name","name_en","alt_en","name_lat","mesh","umls","uri","created_at","updated_at","deleted_at"
595,NULL,"отолитна мембрана","otolithic membrane","","membrana statoconiorum","A09.246.300.909.625.125.680","C0029893","http://www.wikidata.org/entity/Q7108965","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
596,NULL,"ендолимфатичен сак","endolymphatic sac","","saccus endolymphaticus","A09.246.300.909.957.360.701","C0014168","http://www.wikidata.org/entity/Q5376355","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
597,NULL,"средно ухо","middle ear","","auris media","A09.246.397","C0013455","http://www.wikidata.org/entity/Q501553","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
598,NULL,"слухова кост","auditory ossicle","ossicle","ossicula auditus","A09.246.397.247","C0013450","http://www.wikidata.org/entity/Q816052","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
599,NULL,"наковалня","incus","incus bone","incus","A09.246.397.247.362","C0021181","http://www.wikidata.org/entity/Q497385","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
600,NULL,"чукче","malleus","malleus bone","malleus","A09.246.397.247.524","C0024631","http://www.wikidata.org/entity/Q319636","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
601,NULL,"стреме","stapes","stapes bone","stapes","A09.246.397.247.806","C0038152","http://www.wikidata.org/entity/Q499897","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
602,NULL,"евстахиева тръба","Eustachian tube","pharyngotympanic tube","tuba auditoria","A09.246.397.369","C0015183","http://www.wikidata.org/entity/Q320561","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
603,NULL,"вътрешно ухо","inner ear","internal ear","auris interna","A09.246.631","C0022889","http://www.wikidata.org/entity/Q212344","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
604,NULL,"охлюв","cochlea","","cochlea","A09.246.631.246","C0009195","http://www.wikidata.org/entity/Q317857","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
605,NULL,"базиларна мембрана","basilar membrane","","","A09.246.631.246.125","","http://www.wikidata.org/entity/Q3503790","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
606,NULL,"кохлеарен канал","cochlear duct","scala media","ductus cochlearis","A09.246.631.246.292","C1323110","http://www.wikidata.org/entity/Q843875","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
607,NULL,"stria vascularis","stria vascularis","stria vascularis of cochlear duct","stria vascularis","A09.246.631.246.292.876","C0038445","http://www.wikidata.org/entity/Q1618109","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
608,NULL,"текторна мембрана","tectorial membrane","tectorial membrane of cochlea","membrana tectoria","A09.246.631.246.292.906","C0039432","http://www.wikidata.org/entity/Q741774","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
609,NULL,"орган на Корти","organ of Corti","spiral organ of Corti","organum spirale","A09.246.631.246.577","C0029207","http://www.wikidata.org/entity/Q1128309","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
610,NULL,"кръгъл прозорец","round window","cochlear window","fenestra cochleae","A09.246.631.246.814","","http://www.wikidata.org/entity/Q263574","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
611,NULL,"тимпаничен канал","tympanic duct","scala tympani","scala vestibuli","A09.246.631.246.848","","http://www.wikidata.org/entity/Q3393910","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
612,NULL,"Осева спирална ламина","Osseous spiral lamina","","lamina spiralis ossea","A09.246.631.246.930","","http://www.wikidata.org/entity/Q7107435","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
613,NULL,"полукръгъл канал","semicircular canal","semicircular duct","canales semicirculares","A09.246.631.663","C0036622","http://www.wikidata.org/entity/Q1064403","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
614,NULL,"овален прозорец","oval window","vestibular window","fenestra vestibuli","A09.246.631.909.551","","http://www.wikidata.org/entity/Q2301793","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
615,NULL,"вестибуларен акведукт","vestibular aqueduct","","aqueductus vestibuli","A09.246.631.909.957","C0042593","http://www.wikidata.org/entity/Q7923449","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
616,NULL,"конюктива","conjunctiva","","tunica conjunctiva","A09.371.060.200","C0009758","http://www.wikidata.org/entity/Q273554","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
617,NULL,"Корнеа","cornea","","cornea","A09.371.060.217","C0010031","http://www.wikidata.org/entity/Q168291","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
618,NULL,"Мембраната на Боуман","Bowman's membrane","Bowman's layer","lamina limitans anterior","A09.371.060.217.113","C0229127","http://www.wikidata.org/entity/Q2290527","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
619,NULL,"роговичен епител","corneal epithelium","anterior corneal epithelium","epithelium anterius","A09.371.060.217.325","C0459875","http://www.wikidata.org/entity/Q2040445","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
620,NULL,"трабекуларна мрежа","trabecular meshwork","","","A09.371.060.932","","http://www.wikidata.org/entity/Q750873","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
621,NULL,"Мейбомиева жлеза","Meibomian gland","tarsal glands","glandulae tarsales","A09.371.337.614","","http://www.wikidata.org/entity/Q1425513","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
622,NULL,"слъзния апарат","lacrimal apparatus","","apparatus lacrimalis","A09.371.463","","http://www.wikidata.org/entity/Q573181","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
623,NULL,"назолакримален канал","nasolacrimal duct","tear duct","ductus nasolacrimalis","A09.371.463.640","","http://www.wikidata.org/entity/Q526920","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
624,NULL,"ретиналния пигментен епител","retinal pigment epithelium","","stratum pigmentosum","A09.371.670.500","","http://www.wikidata.org/entity/Q2346242","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
625,NULL,"ретина","retina","","retina","A09.371.729","C0035298","http://www.wikidata.org/entity/Q169342","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
626,NULL,"разширяване на зениците","fundus","Fundus Oculi","","A09.371.729.313","","http://www.wikidata.org/entity/Q203222","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
627,NULL,"макула на ретината","macula of retina","yellow spot","macula lutea","A09.371.729.522","","http://www.wikidata.org/entity/Q747023","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
628,NULL,"склерата","sclera","","sclera","A09.371.784","C0036410","http://www.wikidata.org/entity/Q193107","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
629,NULL,"увеята","uvea","vascular tunic","tunica vasculosa bulbi","A09.371.894","C0042160","http://www.wikidata.org/entity/Q278859","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
630,NULL,"хороидеа","choroid","optic choroid","choroidea","A09.371.894.223","C0008520","http://www.wikidata.org/entity/Q271762","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
631,NULL,"Мембраната на Брух","Bruch's membrane","Bruch membrane","","A09.371.894.223.250","","http://www.wikidata.org/entity/Q991899","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
632,NULL,"цилиарно тяло","ciliary body","","corpus ciliare","A09.371.894.280","C0008779","http://www.wikidata.org/entity/Q1048080","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
633,NULL,"Ирис","iris","","irisרומי","A09.371.894.513","C0022077","http://www.wikidata.org/entity/Q178748","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
634,NULL,"тъкан","tissue","tissues","","A10","","http://www.wikidata.org/entity/Q40397","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
635,NULL,"Отделения за течности","Fluid compartments","Body Fluid Compartments","","A10.082","","http://www.wikidata.org/entity/Q1259242","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
636,NULL,"съединителната тъкан","connective tissue","","","A10.165","","http://www.wikidata.org/entity/Q25615","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
637,NULL,"мастна тъкан","adipose tissue","body fat","","A10.165.114","","http://www.wikidata.org/entity/Q193583","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
638,NULL,"отменена кост","cancellous bone","trabecular bone","substantia trabecularis","A10.165.265.414","C0222660","http://www.wikidata.org/entity/Q1759640","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
639,NULL,"Интеросеозна мембрана","Interosseous membrane","","membrana interossea","A10.165.560","","http://www.wikidata.org/entity/Q1407120","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
640,NULL,"Хиподерма","subcutaneous tissue","superficial fascia","tela subcutanea","A10.165.887","","http://www.wikidata.org/entity/Q1164665","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
641,NULL,"Epithelium","epithelium","epithelial tissue is a tissue used in human","","A10.272","C0014609","http://www.wikidata.org/entity/Q41301","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
642,NULL,"базална мембрана","basement membrane","GO:0005604","","A10.272.220","","http://www.wikidata.org/entity/Q32846","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
643,NULL,"епидермис","epidermis","outermost skin cells","epidermis","A10.272.497","","http://www.wikidata.org/entity/Q212743","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
644,NULL,"космен фоликул","hair follicle","hair follicles","folliculus pili","A10.272.497.500","","http://www.wikidata.org/entity/Q866324","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
645,NULL,"уротелиумна","urothelium","","","A10.272.850","","http://www.wikidata.org/entity/Q11878994","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
646,NULL,"мастни жлези","sebaceous gland","oil gland","glandula sebacea","A10.336.827","","http://www.wikidata.org/entity/Q212328","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
647,NULL,"Потни жлези","sweat gland","","glandula sudorifera","A10.336.899","","http://www.wikidata.org/entity/Q243784","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
648,NULL,"апокринна потна жлеза","apocrine sweat gland","Apocrine gland","","A10.336.899.206","","http://www.wikidata.org/entity/Q685802","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
649,NULL,"екрина потни жлези","eccrine sweat gland","","","A10.336.899.480","","http://www.wikidata.org/entity/Q1639831","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
650,NULL,"лимфна тъкан","lymphatic tissue","lymphoid tissue","","A10.549","","http://www.wikidata.org/entity/Q3529455","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
651,NULL,"аденоиден","adenoid","pharyngeal tonsil","tonsilla pharyngealis","A10.549.100","","http://www.wikidata.org/entity/Q552087","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
652,NULL,"лимфен възел","lymph node","Trabeculae of lymph node","nodus lymphoideus","A10.549.400","","http://www.wikidata.org/entity/Q170758","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
653,NULL,"Кръпката на Пейър","Peyer's patch","Peyer's patches","noduli lymphoidei aggregati","A10.549.600","","http://www.wikidata.org/entity/Q599966","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
654,NULL,"далак","spleen","","splen","A10.549.700","","http://www.wikidata.org/entity/Q9371","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
655,NULL,"Тимусна жлеза","thymus","thymus gland","thymus","A10.549.750","","http://www.wikidata.org/entity/Q163987","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
656,NULL,"Екстраембрионална мембрана","Extraembryonic membrane","","","A10.615.284","","http://www.wikidata.org/entity/Q30674142","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
657,NULL,"алантоиса","allantois","","","A10.615.284.147","","http://www.wikidata.org/entity/Q1364012","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
658,NULL,"амнион","amnion","","","A10.615.284.277","","http://www.wikidata.org/entity/Q473749","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
659,NULL,"залепващи","chorion","","","A10.615.284.473","","http://www.wikidata.org/entity/Q1076491","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
660,NULL,"жълтъчен сак","yolk sac","","","A10.615.284.981","","http://www.wikidata.org/entity/Q369887","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
661,NULL,"устна лигавица","oral mucosa","mucosa of mouth","","A10.615.550.599","","http://www.wikidata.org/entity/Q1776131","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
662,NULL,"серозна мембрана","serous membrane","serosa","","A10.615.789","","http://www.wikidata.org/entity/Q1364005","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
663,10,"скелетни мускулни влакна","skeletal muscle fiber proper",NULL,NULL,"A10.690.552.500.500",NULL,"http://www.wikidata.org/entity/Q66589779","2020-05-25 11:04:29","2020-05-25 11:47:46",NULL
664,NULL,"myofibril","myofibril","myofibrils","","A10.690.552.875","","http://www.wikidata.org/entity/Q318623","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
665,NULL,"нервна тъкан","nervous tissue","nerve tissue","","A10.755","","http://www.wikidata.org/entity/Q203850","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
666,NULL,"органоидното","organoid","","","A10.802","","http://www.wikidata.org/entity/Q11293125","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
667,NULL,"паренхим","parenchyma","parenchymal tissues","","A10.806","","http://www.wikidata.org/entity/Q270524","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
668,NULL,"Хирургически марж","Surgical margin","Resection margin","","A10.830","","http://www.wikidata.org/entity/Q7646216","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
669,NULL,"Скелетна мускулна камера","Skeletal Muscle Ventricle","","","A10.850.700","","http://www.wikidata.org/entity/Q70092724","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
670,NULL,"хирургичен клап","surgical flap","Surgical Flaps","","A10.850.710","","http://www.wikidata.org/entity/Q3216616","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
671,NULL,"клетка","cell","GO:0005623","","A11","","http://www.wikidata.org/entity/Q7868","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
672,NULL,"В клетка","B-cells","B-cell","","A11.063.438","","http://www.wikidata.org/entity/Q188930","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
673,NULL,"дендритна клетка","dendritic cell","dendritic cells","","A11.066.270","","http://www.wikidata.org/entity/Q506253","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
674,NULL,"Тромбоцити","platelets","thrombocytes","","A11.118.188","","http://www.wikidata.org/entity/Q101026","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
675,NULL,"Еритроцити","red blood cell","Red blood corpuscles","Erythrocytus","A11.118.290","","http://www.wikidata.org/entity/Q37187","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
676,NULL,"Бели кръвни клетки","white blood cell","leukocytes","","A11.118.637","C0023516","http://www.wikidata.org/entity/Q42395","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
677,NULL,"Неутрофил","neutrophil","neutrophils","","A11.118.637.415.583","","http://www.wikidata.org/entity/Q188417","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
678,NULL,"лимфоцитите","lymphocyte","lymphocytes","","A11.118.637.555.567","","http://www.wikidata.org/entity/Q715347","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
679,NULL,"естествена клетка убиец","natural killer cell","NK cell","","A11.118.637.555.567.537","","http://www.wikidata.org/entity/Q332181","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
680,NULL,"подмножества на лимфоцитите","lymphocyte subsets","lymphocyte subset","","A11.118.637.555.567.550","","http://www.wikidata.org/entity/Q66004891","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
681,NULL,"Т-лимфоцитни подмножества","T-lymphocyte subsets","T-lymphocyte subset","","A11.118.637.555.567.550.500","","http://www.wikidata.org/entity/Q65968717","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
682,NULL,"Инвариантна Т-клетка, свързана с лигавиците","Mucosal associated invariant T cell","MAIT cells","","A11.118.637.555.567.550.500.100","","http://www.wikidata.org/entity/Q6931258","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
683,11,"помощни индуциращи Т-лимфоцити","helper-inducer T-lymphocytes",NULL,NULL,"A11.118.637.555.567.550.500.400",NULL,"http://www.wikidata.org/entity/Q65983548","2020-05-25 11:04:29","2020-05-25 11:48:56",NULL
684,NULL,"Th1 клетки","Th1 cells","Th1 Cell","","A11.118.637.555.567.550.500.400.900","","http://www.wikidata.org/entity/Q11250619","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
685,NULL,"Th2 клетки","Th2 cells","Th2 cell","","A11.118.637.555.567.550.500.400.905","","http://www.wikidata.org/entity/Q67101694","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
686,NULL,"Т клетка","T-lymphocytes","t lymphocyte","","A11.118.637.555.567.569","","http://www.wikidata.org/entity/Q193529","2020-05-25 11:04:29","2020-05-25 11:04:29",NULL
687,NULL,"Т помощна клетка","T helper cell","Th2 Cell","","A11.118.637.555.567.569.200","","http://www.wikidata.org/entity/Q632518","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
688,NULL,"инфилтриращи тумори лимфоцити","tumor infiltrating lymphocytes","tumor infiltrating lymphocyte","","A11.118.637.555.567.650","","http://www.wikidata.org/entity/Q7852668","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
689,NULL,"моноцитен","Monocyte","monocytes","","A11.118.637.555.652","","http://www.wikidata.org/entity/Q107244","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
690,NULL,"клетки от костен мозък","bone marrow cells","bone marrow cell","","A11.148","","http://www.wikidata.org/entity/Q66004840","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
691,NULL,"ендотелни прогениторни клетки","endothelial progenitor cells","endothelial progenitor cell","","A11.148.174","","http://www.wikidata.org/entity/Q1340830","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
692,NULL,"миелоидна прогенитарна клетка","myeloid progenitor cell","","","A11.148.378.590","C0596993","http://www.wikidata.org/entity/Q2944073","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
693,NULL,"Мегакариоцит-еритроидна прогенитарна клетка","Megakaryocyte-erythroid progenitor cell","Megakaryocyte–erythroid progenitor cell","","A11.148.378.590.837","","http://www.wikidata.org/entity/Q12210741","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
694,NULL,"3T3 клетки","3T3 cells","3T3 cell lines","","A11.251.210.100","","http://www.wikidata.org/entity/Q68153243","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
695,NULL,"NIH 3T3","NIH 3T3","Swiss3T3","","A11.251.210.100.550","","http://www.wikidata.org/entity/Q4636420","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
696,NULL,"COS клетъчни линии","COS cell lines","COS cells","","A11.251.210.172.500","","http://www.wikidata.org/entity/Q5013524","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
697,NULL,"ракова клетъчна линия","cancer cell line","tumor cell line","","A11.251.210.190","","http://www.wikidata.org/entity/Q23058136","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
698,NULL,"HeLa","HeLa","Henrietta Lacks cells","","A11.251.210.190.400","","http://www.wikidata.org/entity/Q847482","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
699,NULL,"СНО","CHO","CHO-ori","","A11.251.210.200","","http://www.wikidata.org/entity/Q56646","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
700,NULL,"Vero","Vero","Vero cells","","A11.251.210.955","","http://www.wikidata.org/entity/Q3066564","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
701,NULL,"клонинг","clone","clone cells","","A11.251.353","","http://www.wikidata.org/entity/Q3308178","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
702,NULL,"хибридомна","hybridoma","hybridomas","","A11.251.353.485","","http://www.wikidata.org/entity/Q27554370","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
703,NULL,"обездвижени клетки","immobilized cells","immobilized whole cell","","A11.270","","http://www.wikidata.org/entity/Q12202106","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
704,NULL,"клетъчен компонент","cellular component","subcellular entity","","A11.284","","http://www.wikidata.org/entity/Q5058355","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
705,NULL,"клетъчната мембрана","cell membrane","plasmalemma","","A11.284.149","","http://www.wikidata.org/entity/Q29548","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
706,NULL,"бактериална външна мембрана","bacterial outer membrane","","","A11.284.149.083","","http://www.wikidata.org/entity/Q258248","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
707,NULL,"hemidesmosome","hemidesmosome","hemidesmosome","","A11.284.149.165.165.360","","http://www.wikidata.org/entity/Q1604780","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
708,NULL,"разклонителен възел","gap junction","zonula communicans","","A11.284.149.165.420.471","","http://www.wikidata.org/entity/Q232438","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
709,NULL,"имунологичен синапс","immunological synapse","supramolecular activation cluster","","A11.284.149.165.420.548","","http://www.wikidata.org/entity/Q126223","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
710,NULL,"плътно кръстовище","tight junction","tight junctions","","A11.284.149.165.420.820","","http://www.wikidata.org/entity/Q1053832","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
711,NULL,"мембранен микродомен","membrane microdomain","GO:0098857","","A11.284.149.165.570","","http://www.wikidata.org/entity/Q22327677","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
712,NULL,"фикобилизома","phycobilisome","Phycobilisome","","A11.284.149.165.695","","http://www.wikidata.org/entity/Q22327713","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
713,11,"фимбрия","fimbria",NULL,NULL,"A11.284.180.285",NULL,"http://www.wikidata.org/entity/Q1810775","2020-05-25 11:04:29","2020-05-25 11:51:33",NULL
714,NULL,"микровласинките","microvilli","microvillus","","A11.284.180.565","","http://www.wikidata.org/entity/Q939486","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
715,NULL,"стереоцилии","stereocilia","Stereovilli","","A11.284.180.800","","http://www.wikidata.org/entity/Q32843","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
716,NULL,"човешки хромозоми","human chromosomes","human chromosome","","A11.284.187.520.300","","http://www.wikidata.org/entity/Q21169665","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
717,NULL,"човешка хромозома 1","human chromosome 1","Homo sapiens chromosome 1","","A11.284.187.520.300.235.240","","http://www.wikidata.org/entity/Q430258","2020-05-25 11:04:29","2020-06-05 07:26:50",NULL
718,NULL,"човешка хромозома 2","human chromosome 2","Homo sapiens chromosome 2","","A11.284.187.520.300.235.245","","http://www.wikidata.org/entity/Q638893","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
719,NULL,"човешка хромозома 3","human chromosome 3","Homo sapiens chromosome 3","","A11.284.187.520.300.235.250","","http://www.wikidata.org/entity/Q668633","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
720,NULL,"човешка хромозома 4","human chromosome 4","Homo sapiens chromosome 4","","A11.284.187.520.300.280.285","","http://www.wikidata.org/entity/Q836605","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
721,NULL,"човешка хромозома 5","human chromosome 5","Homo sapiens chromosome 5","","A11.284.187.520.300.280.290","","http://www.wikidata.org/entity/Q840741","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
722,NULL,"човешка хромозома 6","human chromosome 6","Homo sapiens chromosome 6","","A11.284.187.520.300.325.330","","http://www.wikidata.org/entity/Q540857","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
723,NULL,"човешка хромозома 7","human chromosome 7","Homo sapiens chromosome 7","","A11.284.187.520.300.325.335","","http://www.wikidata.org/entity/Q657319","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
724,NULL,"човешка хромозома 8","human chromosome 8","Homo sapiens chromosome 8","","A11.284.187.520.300.325.340","","http://www.wikidata.org/entity/Q572848","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
725,NULL,"човешка хромозома 9","human chromosome 9","Homo sapiens chromosome 9","","A11.284.187.520.300.325.345","","http://www.wikidata.org/entity/Q840604","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
726,NULL,"човешка хромозома 10","human chromosome 10","Homo sapiens chromosome 10","","A11.284.187.520.300.325.350","","http://www.wikidata.org/entity/Q840737","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
727,NULL,"човешка хромозома 11","human chromosome 11","Homo sapiens chromosome 11","","A11.284.187.520.300.325.355","","http://www.wikidata.org/entity/Q847096","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
728,NULL,"човешка хромозома 12","human chromosome 12","Homo sapiens chromosome 12","","A11.284.187.520.300.325.360","","http://www.wikidata.org/entity/Q847102","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
729,NULL,"човешка Х хромозома","human X chromosome","human chromosome X","","A11.284.187.520.300.325.680","","http://www.wikidata.org/entity/Q29867336","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
730,NULL,"човешка хромозома 13","human chromosome 13","Homo sapiens chromosome 13","","A11.284.187.520.300.370.375","","http://www.wikidata.org/entity/Q840734","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
731,NULL,"човешка хромозома 14","human chromosome 14","Homo sapiens chromosome 14","","A11.284.187.520.300.370.380","","http://www.wikidata.org/entity/Q138955","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
732,NULL,"човешка хромозома 15","human chromosome 15","Homo sapiens chromosome 15","","A11.284.187.520.300.370.385","","http://www.wikidata.org/entity/Q765245","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
733,NULL,"човешка хромозома 16","human chromosome 16","Homo sapiens chromosome 16","","A11.284.187.520.300.415.420","","http://www.wikidata.org/entity/Q742870","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
734,NULL,"човешка хромозома 17","human chromosome 17","Homo sapiens chromosome 17","","A11.284.187.520.300.415.425","","http://www.wikidata.org/entity/Q220677","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
735,NULL,"човешка хромозома 18","human chromosome 18","Homo sapiens chromosome 18","","A11.284.187.520.300.415.430","","http://www.wikidata.org/entity/Q780468","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
736,NULL,"човешка хромозома 19","human chromosome 19","Homo sapiens chromosome 19","","A11.284.187.520.300.460.465","","http://www.wikidata.org/entity/Q510786","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
737,NULL,"човешка хромозома 20","human chromosome 20","Homo sapiens chromosome 20","","A11.284.187.520.300.460.470","","http://www.wikidata.org/entity/Q666752","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
738,NULL,"човешка хромозома 21","human chromosome 21","Homo sapiens chromosome 21","","A11.284.187.520.300.505.510","","http://www.wikidata.org/entity/Q753218","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
739,NULL,"човешка хромозома 22","human chromosome 22","Homo sapiens chromosome 22","","A11.284.187.520.300.505.515","","http://www.wikidata.org/entity/Q753805","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
740,NULL,"човешка Y хромозома","human Y chromosome","Human Y chronmosome","","A11.284.187.520.300.505.757","","http://www.wikidata.org/entity/Q2966734","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
741,NULL,"полова хромозома","sex chromosome","","","A11.284.187.865","","http://www.wikidata.org/entity/Q667636","2020-05-25 11:04:29","2020-06-05 07:26:51",NULL
